"Plot Title: Experiment "
"#","Time, GMT-08:00","Temp, ¡ÆF","Temp, ¡ÆF","Host Connected","End Of File"
115,1/9/22 12:44:37 PM,80.978,80.978,,
116,1/9/22 12:45:07 PM,80.978,80.978,,
117,1/9/22 12:45:37 PM,81.022,81.022,,
118,1/9/22 12:46:07 PM,81.022,81.067,,
119,1/9/22 12:46:37 PM,81.022,81.022,,
120,1/9/22 12:47:07 PM,81.022,81.022,,
121,1/9/22 12:47:37 PM,80.978,81.022,,
122,1/9/22 12:48:07 PM,80.978,81.067,,
123,1/9/22 12:48:37 PM,81.022,81.067,,
124,1/9/22 12:49:07 PM,81.022,81.111,,
125,1/9/22 12:49:37 PM,81.022,81.199,,
126,1/9/22 12:50:07 PM,81.022,81.155,,
127,1/9/22 12:50:37 PM,81.022,81.155,,
128,1/9/22 12:51:07 PM,81.155,81.244,,
129,1/9/22 12:51:37 PM,81.244,81.244,,
130,1/9/22 12:52:07 PM,81.332,81.244,,
131,1/9/22 12:52:37 PM,81.332,81.244,,
132,1/9/22 12:53:07 PM,81.332,81.244,,
133,1/9/22 12:53:37 PM,81.288,81.244,,
134,1/9/22 12:54:07 PM,81.244,81.244,,
135,1/9/22 12:54:37 PM,81.244,81.288,,
136,1/9/22 12:55:07 PM,81.288,81.288,,
137,1/9/22 12:55:37 PM,81.244,81.332,,
138,1/9/22 12:56:07 PM,81.244,81.288,,
139,1/9/22 12:56:37 PM,81.199,81.244,,
140,1/9/22 12:57:07 PM,81.199,81.288,,
141,1/9/22 12:57:37 PM,81.199,81.332,,
142,1/9/22 12:58:07 PM,81.244,81.376,,
143,1/9/22 12:58:37 PM,81.288,81.376,,
144,1/9/22 12:59:07 PM,81.244,81.376,,
145,1/9/22 12:59:37 PM,81.199,81.332,,
146,1/9/22 1:00:07 PM,81.199,81.332,,
147,1/9/22 1:00:37 PM,81.199,81.332,,
148,1/9/22 1:01:07 PM,81.199,81.332,,
149,1/9/22 1:01:37 PM,81.199,81.332,,
150,1/9/22 1:02:07 PM,81.199,81.288,,
151,1/9/22 1:02:37 PM,81.155,81.244,,
152,1/9/22 1:03:07 PM,81.155,81.244,,
153,1/9/22 1:03:37 PM,81.155,81.244,,
154,1/9/22 1:04:07 PM,81.155,81.244,,
155,1/9/22 1:04:37 PM,81.111,81.244,,
156,1/9/22 1:05:07 PM,81.067,81.244,,
157,1/9/22 1:05:37 PM,81.111,81.288,,
158,1/9/22 1:06:07 PM,81.111,81.288,,
159,1/9/22 1:06:37 PM,81.111,81.288,,
160,1/9/22 1:07:07 PM,81.111,81.244,,
161,1/9/22 1:07:37 PM,81.111,81.244,,
162,1/9/22 1:08:07 PM,81.111,81.244,,
163,1/9/22 1:08:37 PM,81.111,81.288,,
164,1/9/22 1:09:07 PM,81.155,81.288,,
165,1/9/22 1:09:37 PM,81.155,81.288,,
166,1/9/22 1:10:07 PM,81.111,81.199,,
167,1/9/22 1:10:37 PM,81.067,81.199,,
168,1/9/22 1:11:07 PM,81.067,81.155,,
169,1/9/22 1:11:37 PM,81.067,81.199,,
170,1/9/22 1:12:07 PM,81.111,81.244,,
171,1/9/22 1:12:37 PM,81.155,81.199,,
172,1/9/22 1:13:07 PM,81.111,81.199,,
173,1/9/22 1:13:37 PM,81.067,81.199,,
174,1/9/22 1:14:07 PM,81.067,81.244,,
175,1/9/22 1:14:37 PM,81.111,81.244,,
176,1/9/22 1:15:07 PM,81.067,81.244,,
177,1/9/22 1:15:37 PM,81.111,81.244,,
178,1/9/22 1:16:07 PM,81.111,81.244,,
179,1/9/22 1:16:37 PM,81.111,81.244,,
180,1/9/22 1:17:07 PM,81.111,81.199,,
181,1/9/22 1:17:37 PM,81.067,81.199,,
182,1/9/22 1:18:07 PM,81.067,81.199,,
183,1/9/22 1:18:37 PM,81.067,81.199,,
184,1/9/22 1:19:07 PM,81.067,81.155,,
185,1/9/22 1:19:37 PM,81.022,81.155,,
186,1/9/22 1:20:07 PM,81.022,81.155,,
187,1/9/22 1:20:37 PM,81.022,81.155,,
188,1/9/22 1:21:07 PM,81.067,81.199,,
189,1/9/22 1:21:37 PM,81.067,81.199,,
190,1/9/22 1:22:07 PM,81.067,81.199,,
191,1/9/22 1:22:37 PM,81.111,81.199,,
192,1/9/22 1:23:07 PM,81.111,81.199,,
193,1/9/22 1:23:37 PM,81.067,81.244,,
194,1/9/22 1:24:07 PM,81.067,81.199,,
195,1/9/22 1:24:37 PM,81.067,81.199,,
196,1/9/22 1:25:07 PM,81.067,81.244,,
197,1/9/22 1:25:37 PM,81.067,81.244,,
198,1/9/22 1:26:07 PM,81.111,81.288,,
199,1/9/22 1:26:37 PM,81.155,81.244,,
200,1/9/22 1:27:07 PM,81.111,81.155,,
201,1/9/22 1:27:37 PM,81.111,81.111,,
202,1/9/22 1:28:07 PM,81.111,81.111,,
203,1/9/22 1:28:37 PM,81.111,81.155,,
204,1/9/22 1:29:07 PM,81.111,81.199,,
205,1/9/22 1:29:37 PM,81.111,81.244,,
206,1/9/22 1:30:07 PM,81.111,81.199,,
207,1/9/22 1:30:37 PM,81.067,81.155,,
208,1/9/22 1:31:07 PM,81.067,81.155,,
209,1/9/22 1:31:37 PM,81.067,81.155,,
210,1/9/22 1:32:07 PM,81.067,81.199,,
211,1/9/22 1:32:37 PM,81.111,81.199,,
212,1/9/22 1:33:07 PM,81.111,81.155,,
213,1/9/22 1:33:37 PM,81.067,81.155,,
214,1/9/22 1:34:07 PM,81.067,81.155,,
215,1/9/22 1:34:37 PM,81.111,81.155,,
216,1/9/22 1:35:07 PM,81.111,81.199,,
217,1/9/22 1:35:37 PM,81.155,81.199,,
218,1/9/22 1:36:07 PM,81.155,81.199,,
219,1/9/22 1:36:37 PM,81.155,81.199,,
220,1/9/22 1:37:07 PM,81.155,81.244,,
221,1/9/22 1:37:37 PM,81.155,81.244,,
222,1/9/22 1:38:07 PM,81.199,81.288,,
223,1/9/22 1:38:37 PM,81.199,81.288,,
224,1/9/22 1:39:07 PM,81.199,81.244,,
225,1/9/22 1:39:37 PM,81.155,81.199,,
226,1/9/22 1:40:07 PM,81.155,81.199,,
227,1/9/22 1:40:37 PM,81.155,81.244,,
228,1/9/22 1:41:07 PM,81.155,81.244,,
229,1/9/22 1:41:37 PM,81.155,81.244,,
230,1/9/22 1:42:07 PM,81.155,81.244,,
231,1/9/22 1:42:37 PM,81.111,81.199,,
232,1/9/22 1:43:07 PM,81.111,81.199,,
233,1/9/22 1:43:37 PM,81.067,81.244,,
234,1/9/22 1:44:07 PM,81.111,81.244,,
235,1/9/22 1:44:37 PM,81.111,81.288,,
236,1/9/22 1:45:07 PM,81.155,81.288,,
237,1/9/22 1:45:37 PM,81.155,81.288,,
238,1/9/22 1:46:07 PM,81.155,81.288,,
239,1/9/22 1:46:37 PM,81.155,81.244,,
240,1/9/22 1:47:07 PM,81.155,81.244,,
241,1/9/22 1:47:37 PM,81.155,81.244,,
242,1/9/22 1:48:07 PM,81.155,81.288,,
243,1/9/22 1:48:37 PM,81.155,81.244,,
244,1/9/22 1:49:07 PM,81.155,81.199,,
245,1/9/22 1:49:37 PM,81.155,81.199,,
246,1/9/22 1:50:07 PM,81.155,81.199,,
247,1/9/22 1:50:37 PM,81.111,81.244,,
248,1/9/22 1:51:07 PM,81.111,81.244,,
249,1/9/22 1:51:37 PM,81.111,81.288,,
250,1/9/22 1:52:07 PM,81.111,81.288,,
251,1/9/22 1:52:37 PM,81.155,81.288,,
252,1/9/22 1:53:07 PM,81.155,81.332,,
253,1/9/22 1:53:37 PM,81.155,81.288,,
254,1/9/22 1:54:07 PM,81.155,81.199,,
255,1/9/22 1:54:37 PM,81.111,81.199,,
256,1/9/22 1:55:07 PM,81.111,81.199,,
257,1/9/22 1:55:37 PM,81.111,81.199,,
258,1/9/22 1:56:07 PM,81.111,81.244,,
259,1/9/22 1:56:37 PM,81.111,81.244,,
260,1/9/22 1:57:07 PM,81.155,81.244,,
261,1/9/22 1:57:37 PM,81.155,81.244,,
262,1/9/22 1:58:07 PM,81.155,81.199,,
263,1/9/22 1:58:37 PM,81.111,81.155,,
264,1/9/22 1:59:07 PM,81.111,81.155,,
265,1/9/22 1:59:37 PM,81.067,81.155,,
266,1/9/22 2:00:07 PM,81.067,81.155,,
267,1/9/22 2:00:37 PM,81.067,81.155,,
268,1/9/22 2:01:07 PM,81.067,81.155,,
269,1/9/22 2:01:37 PM,81.022,81.155,,
270,1/9/22 2:02:07 PM,81.067,81.155,,
271,1/9/22 2:02:37 PM,81.067,81.155,,
272,1/9/22 2:03:07 PM,81.067,81.199,,
273,1/9/22 2:03:37 PM,81.067,81.199,,
274,1/9/22 2:04:07 PM,81.022,81.111,,
275,1/9/22 2:04:37 PM,81.022,81.067,,
276,1/9/22 2:05:07 PM,80.978,81.067,,
277,1/9/22 2:05:37 PM,80.978,81.022,,
278,1/9/22 2:06:07 PM,80.978,81.067,,
279,1/9/22 2:06:37 PM,80.978,81.067,,
280,1/9/22 2:07:07 PM,80.978,81.067,,
281,1/9/22 2:07:37 PM,81.022,81.067,,
282,1/9/22 2:08:07 PM,81.022,81.111,,
283,1/9/22 2:08:37 PM,81.022,81.111,,
284,1/9/22 2:09:07 PM,80.978,81.067,,
285,1/9/22 2:09:37 PM,80.978,81.022,,
286,1/9/22 2:10:07 PM,80.934,81.022,,
287,1/9/22 2:10:37 PM,80.934,80.978,,
288,1/9/22 2:11:07 PM,80.934,80.978,,
289,1/9/22 2:11:37 PM,80.934,80.978,,
290,1/9/22 2:12:07 PM,80.934,81.022,,
291,1/9/22 2:12:37 PM,80.934,81.022,,
292,1/9/22 2:13:07 PM,80.934,81.022,,
293,1/9/22 2:13:37 PM,80.978,81.022,,
294,1/9/22 2:14:07 PM,80.978,81.067,,
295,1/9/22 2:14:37 PM,80.978,81.067,,
296,1/9/22 2:15:07 PM,80.978,81.022,,
297,1/9/22 2:15:37 PM,80.978,81.022,,
298,1/9/22 2:16:07 PM,80.934,80.978,,
299,1/9/22 2:16:37 PM,80.934,81.022,,
300,1/9/22 2:17:07 PM,80.978,81.022,,
301,1/9/22 2:17:37 PM,80.978,81.022,,
302,1/9/22 2:18:07 PM,80.978,81.022,,
303,1/9/22 2:18:37 PM,81.022,81.067,,
304,1/9/22 2:19:07 PM,80.978,81.067,,
305,1/9/22 2:19:37 PM,80.978,81.022,,
306,1/9/22 2:20:07 PM,80.978,81.022,,
307,1/9/22 2:20:37 PM,80.934,80.978,,
308,1/9/22 2:21:07 PM,80.934,81.022,,
309,1/9/22 2:21:37 PM,80.978,81.022,,
310,1/9/22 2:22:07 PM,80.978,81.022,,
311,1/9/22 2:22:37 PM,80.978,81.022,,
312,1/9/22 2:23:07 PM,81.022,81.022,,
313,1/9/22 2:23:37 PM,81.022,81.022,,
314,1/9/22 2:24:07 PM,81.022,80.978,,
315,1/9/22 2:24:37 PM,80.978,80.978,,
316,1/9/22 2:25:07 PM,80.978,80.978,,
317,1/9/22 2:25:37 PM,80.978,80.978,,
318,1/9/22 2:26:07 PM,80.978,80.978,,
319,1/9/22 2:26:37 PM,80.978,80.978,,
320,1/9/22 2:27:07 PM,80.978,80.978,,
321,1/9/22 2:27:37 PM,80.934,80.978,,
322,1/9/22 2:28:07 PM,80.934,80.978,,
323,1/9/22 2:28:37 PM,80.934,80.978,,
324,1/9/22 2:29:07 PM,80.934,80.978,,
325,1/9/22 2:29:37 PM,80.934,80.978,,
326,1/9/22 2:30:07 PM,80.934,80.978,,
327,1/9/22 2:30:37 PM,80.890,80.978,,
328,1/9/22 2:31:07 PM,80.890,80.934,,
329,1/9/22 2:31:37 PM,80.890,80.934,,
330,1/9/22 2:32:07 PM,80.890,80.934,,
331,1/9/22 2:32:37 PM,80.890,80.934,,
332,1/9/22 2:33:07 PM,80.934,80.978,,
333,1/9/22 2:33:37 PM,80.934,80.978,,
334,1/9/22 2:34:07 PM,80.890,80.934,,
335,1/9/22 2:34:37 PM,80.890,80.934,,
336,1/9/22 2:35:07 PM,80.890,80.934,,
337,1/9/22 2:35:37 PM,80.890,80.934,,
338,1/9/22 2:36:07 PM,80.890,80.978,,
339,1/9/22 2:36:37 PM,80.890,80.934,,
340,1/9/22 2:37:07 PM,80.890,80.934,,
341,1/9/22 2:37:37 PM,80.890,80.934,,
342,1/9/22 2:38:07 PM,80.890,80.934,,
343,1/9/22 2:38:37 PM,80.890,80.934,,
344,1/9/22 2:39:07 PM,80.934,80.934,,
345,1/9/22 2:39:37 PM,80.934,80.934,,
346,1/9/22 2:40:07 PM,80.890,80.934,,
347,1/9/22 2:40:37 PM,80.890,80.934,,
348,1/9/22 2:41:07 PM,80.890,80.934,,
349,1/9/22 2:41:37 PM,80.890,80.934,,
350,1/9/22 2:42:07 PM,80.890,80.934,,
351,1/9/22 2:42:37 PM,80.890,80.934,,
352,1/9/22 2:43:07 PM,80.890,80.934,,
353,1/9/22 2:43:37 PM,80.846,80.890,,
354,1/9/22 2:44:07 PM,80.846,80.934,,
355,1/9/22 2:44:37 PM,80.890,80.890,,
356,1/9/22 2:45:07 PM,80.890,80.934,,
357,1/9/22 2:45:37 PM,80.934,80.934,,
358,1/9/22 2:46:07 PM,80.934,80.934,,
359,1/9/22 2:46:37 PM,80.934,80.934,,
360,1/9/22 2:47:07 PM,80.934,80.934,,
361,1/9/22 2:47:37 PM,80.934,80.934,,
362,1/9/22 2:48:07 PM,80.978,80.934,,
363,1/9/22 2:48:37 PM,81.022,80.978,,
364,1/9/22 2:49:07 PM,80.978,80.978,,
365,1/9/22 2:49:37 PM,80.978,80.934,,
366,1/9/22 2:50:07 PM,80.978,80.978,,
367,1/9/22 2:50:37 PM,80.978,80.978,,
368,1/9/22 2:51:07 PM,81.022,81.022,,
369,1/9/22 2:51:37 PM,81.022,81.022,,
370,1/9/22 2:52:07 PM,81.022,81.067,,
371,1/9/22 2:52:37 PM,81.067,81.067,,
372,1/9/22 2:53:07 PM,81.067,81.067,,
373,1/9/22 2:53:37 PM,81.067,81.067,,
374,1/9/22 2:54:07 PM,81.111,81.111,,
375,1/9/22 2:54:37 PM,81.111,81.155,,
376,1/9/22 2:55:07 PM,81.111,81.155,,
377,1/9/22 2:55:37 PM,81.111,81.155,,
378,1/9/22 2:56:07 PM,81.155,81.155,,
379,1/9/22 2:56:37 PM,81.155,81.199,,
380,1/9/22 2:57:07 PM,81.155,81.244,,
381,1/9/22 2:57:37 PM,81.244,81.244,,
382,1/9/22 2:58:07 PM,81.244,81.244,,
383,1/9/22 2:58:37 PM,81.244,81.244,,
384,1/9/22 2:59:07 PM,81.244,81.244,,
385,1/9/22 2:59:37 PM,81.199,81.244,,
386,1/9/22 3:00:07 PM,81.199,81.288,,
387,1/9/22 3:00:37 PM,81.155,81.244,,
388,1/9/22 3:01:07 PM,81.155,81.244,,
389,1/9/22 3:01:37 PM,81.199,81.288,,
390,1/9/22 3:02:07 PM,81.199,81.288,,
391,1/9/22 3:02:37 PM,81.244,81.332,,
392,1/9/22 3:03:07 PM,81.244,81.288,,
393,1/9/22 3:03:37 PM,81.244,81.288,,
394,1/9/22 3:04:07 PM,81.244,81.332,,
395,1/9/22 3:04:37 PM,81.244,81.332,,
396,1/9/22 3:05:07 PM,81.288,81.332,,
397,1/9/22 3:05:37 PM,81.332,81.376,,
398,1/9/22 3:06:07 PM,81.288,81.376,,
399,1/9/22 3:06:37 PM,81.288,81.421,,
400,1/9/22 3:07:07 PM,81.332,81.421,,
401,1/9/22 3:07:37 PM,81.332,81.421,,
402,1/9/22 3:08:07 PM,81.332,81.421,,
403,1/9/22 3:08:37 PM,81.332,81.421,,
404,1/9/22 3:09:07 PM,81.332,81.421,,
405,1/9/22 3:09:37 PM,81.332,81.421,,
406,1/9/22 3:10:07 PM,81.288,81.421,,
407,1/9/22 3:10:37 PM,81.332,81.465,,
408,1/9/22 3:11:07 PM,81.332,81.465,,
409,1/9/22 3:11:37 PM,81.376,81.509,,
410,1/9/22 3:12:07 PM,81.421,81.509,,
411,1/9/22 3:12:37 PM,81.376,81.509,,
412,1/9/22 3:13:07 PM,81.376,81.509,,
413,1/9/22 3:13:37 PM,81.376,81.509,,
414,1/9/22 3:14:07 PM,81.421,81.509,,
415,1/9/22 3:14:37 PM,81.376,81.509,,
416,1/9/22 3:15:07 PM,81.376,81.509,,
417,1/9/22 3:15:37 PM,81.376,81.509,,
418,1/9/22 3:16:07 PM,81.421,81.509,,
419,1/9/22 3:16:37 PM,81.421,81.509,,
420,1/9/22 3:17:07 PM,81.421,81.554,,
421,1/9/22 3:17:37 PM,81.421,81.554,,
422,1/9/22 3:18:07 PM,81.465,81.554,,
423,1/9/22 3:18:37 PM,81.421,81.554,,
424,1/9/22 3:19:07 PM,81.421,81.554,,
425,1/9/22 3:19:37 PM,81.421,81.554,,
426,1/9/22 3:20:07 PM,81.421,81.554,,
427,1/9/22 3:20:37 PM,81.421,81.554,,
428,1/9/22 3:21:07 PM,81.421,81.554,,
429,1/9/22 3:21:37 PM,81.421,81.509,,
430,1/9/22 3:22:07 PM,81.421,81.509,,
431,1/9/22 3:22:37 PM,81.376,81.554,,
432,1/9/22 3:23:07 PM,81.376,81.554,,
433,1/9/22 3:23:37 PM,81.376,81.554,,
434,1/9/22 3:24:07 PM,81.376,81.554,,
435,1/9/22 3:24:37 PM,81.376,81.554,,
436,1/9/22 3:25:07 PM,81.376,81.554,,
437,1/9/22 3:25:37 PM,81.376,81.598,,
438,1/9/22 3:26:07 PM,81.465,81.598,,
439,1/9/22 3:26:37 PM,81.465,81.598,,
440,1/9/22 3:27:07 PM,81.421,81.598,,
441,1/9/22 3:27:37 PM,81.465,81.598,,
442,1/9/22 3:28:07 PM,81.465,81.598,,
443,1/9/22 3:28:37 PM,81.465,81.598,,
444,1/9/22 3:29:07 PM,81.421,81.598,,
445,1/9/22 3:29:37 PM,81.465,81.554,,
446,1/9/22 3:30:07 PM,81.421,81.554,,
447,1/9/22 3:30:37 PM,81.421,81.554,,
448,1/9/22 3:31:07 PM,81.421,81.554,,
449,1/9/22 3:31:37 PM,81.376,81.598,,
450,1/9/22 3:32:07 PM,81.376,81.554,,
451,1/9/22 3:32:37 PM,81.376,81.554,,
452,1/9/22 3:33:07 PM,81.376,81.554,,
453,1/9/22 3:33:37 PM,81.376,81.554,,
454,1/9/22 3:34:07 PM,81.421,81.554,,
455,1/9/22 3:34:37 PM,81.421,81.598,,
456,1/9/22 3:35:07 PM,81.376,81.554,,
457,1/9/22 3:35:37 PM,81.421,81.554,,
458,1/9/22 3:36:07 PM,81.376,81.554,,
459,1/9/22 3:36:37 PM,81.421,81.598,,
460,1/9/22 3:37:07 PM,81.421,81.598,,
461,1/9/22 3:37:37 PM,81.421,81.598,,
462,1/9/22 3:38:07 PM,81.421,81.554,,
463,1/9/22 3:38:37 PM,81.421,81.554,,
464,1/9/22 3:39:07 PM,81.421,81.598,,
465,1/9/22 3:39:37 PM,81.421,81.554,,
466,1/9/22 3:40:07 PM,81.376,81.554,,
467,1/9/22 3:40:37 PM,81.376,81.509,,
468,1/9/22 3:41:07 PM,81.376,81.509,,
469,1/9/22 3:41:37 PM,81.332,81.554,,
470,1/9/22 3:42:07 PM,81.332,81.554,,
471,1/9/22 3:42:37 PM,81.332,81.554,,
472,1/9/22 3:43:07 PM,81.376,81.554,,
473,1/9/22 3:43:37 PM,81.376,81.554,,
474,1/9/22 3:44:07 PM,81.332,81.509,,
475,1/9/22 3:44:37 PM,81.332,81.421,,
476,1/9/22 3:45:07 PM,81.332,81.421,,
477,1/9/22 3:45:37 PM,81.332,81.465,,
478,1/9/22 3:46:07 PM,81.332,81.465,,
479,1/9/22 3:46:37 PM,81.376,81.465,,
480,1/9/22 3:47:07 PM,81.332,81.465,,
481,1/9/22 3:47:37 PM,81.332,81.465,,
482,1/9/22 3:48:07 PM,81.332,81.465,,
483,1/9/22 3:48:37 PM,81.332,81.465,,
484,1/9/22 3:49:07 PM,81.332,81.509,,
485,1/9/22 3:49:37 PM,81.332,81.465,,
486,1/9/22 3:50:07 PM,81.332,81.465,,
487,1/9/22 3:50:37 PM,81.332,81.421,,
488,1/9/22 3:51:07 PM,81.288,81.421,,
489,1/9/22 3:51:37 PM,81.288,81.421,,
490,1/9/22 3:52:07 PM,81.288,81.465,,
491,1/9/22 3:52:37 PM,81.288,81.465,,
492,1/9/22 3:53:07 PM,81.288,81.465,,
493,1/9/22 3:53:37 PM,81.332,81.509,,
494,1/9/22 3:54:07 PM,81.376,81.509,,
495,1/9/22 3:54:37 PM,81.376,81.509,,
496,1/9/22 3:55:07 PM,81.332,81.465,,
497,1/9/22 3:55:37 PM,81.332,81.465,,
498,1/9/22 3:56:07 PM,81.288,81.421,,
499,1/9/22 3:56:37 PM,81.332,81.421,,
500,1/9/22 3:57:07 PM,81.332,81.465,,
501,1/9/22 3:57:37 PM,81.332,81.465,,
502,1/9/22 3:58:07 PM,81.332,81.465,,
503,1/9/22 3:58:37 PM,81.376,81.465,,
504,1/9/22 3:59:07 PM,81.332,81.421,,
505,1/9/22 3:59:37 PM,81.332,81.376,,
506,1/9/22 4:00:07 PM,81.332,81.376,,
507,1/9/22 4:00:37 PM,81.332,81.376,,
508,1/9/22 4:01:07 PM,81.288,81.421,,
509,1/9/22 4:01:37 PM,81.288,81.421,,
510,1/9/22 4:02:07 PM,81.288,81.421,,
511,1/9/22 4:02:37 PM,81.288,81.421,,
512,1/9/22 4:03:07 PM,81.332,81.465,,
513,1/9/22 4:03:37 PM,81.332,81.465,,
